Uniprot_id	GO_id	GO_name	aspartic	cysteine	glutamic	metallo	asparagine	serine	threonine
Q70CQ3	GO:0101005	deubiquitinase activity	0	0	0	0	0	0	0
Q70CQ3	GO:0000422	autophagy of mitochondrion	0	0	0	0	0	0	0
Q70CQ3	GO:0000425	pexophagy	0	0	0	0	0	0	0
Q70CQ3	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q70CQ3	GO:0008053	mitochondrial fusion	0	0	0	0	0	0	0
Q70CQ3	GO:0016579	protein deubiquitination	0	0	0	0	0	0	0
Q70CQ3	GO:0031647	regulation of protein stability	0	0	0	0	0	0	0
Q70CQ3	GO:0035871	protein k11-linked deubiquitination	0	0	0	0	0	0	0
Q70CQ3	GO:0044313	protein k6-linked deubiquitination	0	0	0	0	0	0	0
Q70CQ3	GO:1901525	negative regulation of mitophagy	0	0	0	0	0	0	0
Q70CQ3	GO:0005634	nucleus	0	0	0	0	0	0	0
Q70CQ3	GO:0005829	cytosol	0	0	0	0	0	0	0
Q70CQ3	GO:0005739	mitochondrion	0	0	0	0	0	0	0
Q70CQ3	GO:0005741	mitochondrial outer membrane	0	0	0	0	0	0	0
Q70CQ3	GO:0005778	peroxisomal membrane	0	0	0	0	0	0	0
Q70CQ4	GO:0004843	cysteine-type deubiquitinase activity	0	1	0	0	0	0	0
Q70CQ4	GO:0008233	peptidase activity	0	0	0	0	0	0	0
Q70CQ4	GO:0008234	cysteine-type peptidase activity	0	1	0	0	0	0	0
Q70CQ4	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q70CQ4	GO:0016579	protein deubiquitination	0	0	0	0	0	0	0
Q70CQ4	GO:0005634	nucleus	0	0	0	0	0	0	0
Q70EK8	GO:0004843	cysteine-type deubiquitinase activity	0	1	0	0	0	0	0
Q70EK8	GO:0005515	protein binding	0	0	0	0	0	0	0
Q70EK8	GO:0001508	action potential	0	0	0	0	0	0	0
Q70EK8	GO:0007605	sensory perception of sound	0	0	0	0	0	0	0
Q70EK8	GO:0010996	response to auditory stimulus	0	0	0	0	0	0	0
Q70EK8	GO:0016579	protein deubiquitination	0	0	0	0	0	0	0
Q70EK8	GO:0051402	neuron apoptotic process	0	0	0	0	0	0	0
Q70EK8	GO:1904019	epithelial cell apoptotic process	0	0	0	0	0	0	0
Q70EK8	GO:1905584	outer hair cell apoptotic process	0	0	0	0	0	0	0
Q70EK8	GO:0005911	cell-cell junction	0	0	0	0	0	0	0
Q70EK8	GO:0005923	bicellular tight junction	0	0	0	0	0	0	0
Q70EK9	GO:0003682	chromatin binding	0	0	0	0	0	0	0
Q70EK9	GO:0004843	cysteine-type deubiquitinase activity	0	1	0	0	0	0	0
Q70EK9	GO:0008233	peptidase activity	0	0	0	0	0	0	0
Q70EK9	GO:0008234	cysteine-type peptidase activity	0	1	0	0	0	0	0
Q70EK9	GO:0008270	zinc ion binding	0	0	0	0	0	0	0
Q70EK9	GO:0042393	histone binding	0	0	0	0	0	0	0
Q70EK9	GO:0046872	metal ion binding	0	0	0	0	0	0	0
Q70EK9	GO:0140950	histone h2a deubiquitinase activity	0	0	0	0	0	0	0
Q70EK9	GO:0006281	dna repair	0	0	0	0	0	0	0
Q70EK9	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q70EK9	GO:0006974	dna damage response	0	0	0	0	0	0	0
Q70EK9	GO:0010564	regulation of cell cycle process	0	0	0	0	0	0	0
Q70EK9	GO:0010569	regulation of double-strand break repair via homologous recombination	0	0	0	0	0	0	0
Q70EK9	GO:0016579	protein deubiquitination	0	0	0	0	0	0	0
Q70EK9	GO:0140861	dna repair-dependent chromatin remodeling	0	0	0	0	0	0	0
Q70EK9	GO:2001032	regulation of double-strand break repair via nonhomologous end joining	0	0	0	0	0	0	0
Q70EK9	GO:0005634	nucleus	0	0	0	0	0	0	0
Q70EK9	GO:0005694	chromosome	0	0	0	0	0	0	0
Q70EL1	GO:0004843	cysteine-type deubiquitinase activity	0	1	0	0	0	0	0
Q70EL1	GO:0005515	protein binding	0	0	0	0	0	0	0
Q70EL1	GO:0008234	cysteine-type peptidase activity	0	1	0	0	0	0	0
Q70EL1	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q70EL1	GO:0016579	protein deubiquitination	0	0	0	0	0	0	0
Q70EL2	GO:0006281	dna repair	0	0	0	0	0	0	0
Q70EL2	GO:0016579	protein deubiquitination	0	0	0	0	0	0	0
Q70EL2	GO:0004843	cysteine-type deubiquitinase activity	0	1	0	0	0	0	0
Q70EL2	GO:0005515	protein binding	0	0	0	0	0	0	0
Q70EL2	GO:0008233	peptidase activity	0	0	0	0	0	0	0
Q70EL2	GO:0008234	cysteine-type peptidase activity	0	1	0	0	0	0	0
Q70EL2	GO:0008270	zinc ion binding	0	0	0	0	0	0	0
Q70EL2	GO:0046872	metal ion binding	0	0	0	0	0	0	0
Q70EL2	GO:0003407	neural retina development	0	0	0	0	0	0	0
Q70EL2	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q70EL2	GO:0016477	cell migration	0	0	0	0	0	0	0
Q70EL2	GO:0045494	photoreceptor cell maintenance	0	0	0	0	0	0	0
Q70EL2	GO:0070911	global genome nucleotide-excision repair	0	0	0	0	0	0	0
Q70EL2	GO:0001917	photoreceptor inner segment	0	0	0	0	0	0	0
Q70EL2	GO:0005634	nucleus	0	0	0	0	0	0	0
Q70EL2	GO:0005654	nucleoplasm	0	0	0	0	0	0	0
Q70EL2	GO:0005737	cytoplasm	0	0	0	0	0	0	0
Q70EL2	GO:0005829	cytosol	0	0	0	0	0	0	0
Q70EL3	GO:0016579	protein deubiquitination	0	0	0	0	0	0	0
Q70EL3	GO:0032731	positive regulation of interleukin-1 beta production	0	0	0	0	0	0	0
Q70EL3	GO:0035063	nuclear speck organization	0	0	0	0	0	0	0
Q70EL3	GO:1900227	positive regulation of nlrp3 inflammasome complex assembly	0	0	0	0	0	0	0
Q70EL3	GO:2001056	positive regulation of cysteine-type endopeptidase activity	0	1	0	0	0	0	0
Q70EL3	GO:0004843	cysteine-type deubiquitinase activity	0	1	0	0	0	0	0
Q70EL3	GO:0008233	peptidase activity	0	0	0	0	0	0	0
Q70EL3	GO:0016787	hydrolase activity	0	0	0	0	0	0	0
Q70EL3	GO:0019783	ubiquitin-like protein peptidase activity	0	0	0	0	0	0	0
Q70EL3	GO:0007032	endosome organization	0	0	0	0	0	0	0
Q70EL3	GO:0007265	ras protein signal transduction	0	0	0	0	0	0	0
Q70EL3	GO:0032741	positive regulation of interleukin-18 production	0	0	0	0	0	0	0
Q70EL3	GO:1902749	regulation of cell cycle g2/m phase transition	0	0	0	0	0	0	0
Q70EL3	GO:0005829	cytosol	0	0	0	0	0	0	0
Q70EL3	GO:0014069	postsynaptic density	0	0	0	0	0	0	0
Q70EL3	GO:0030496	midbody	0	0	0	0	0	0	0
Q70EL3	GO:0043197	dendritic spine	0	0	0	0	0	0	0
Q70EL3	GO:0005634	nucleus	0	0	0	0	0	0	0
Q70EL3	GO:0005737	cytoplasm	0	0	0	0	0	0	0
Q70EL3	GO:0005813	centrosome	0	0	0	0	0	0	0
Q70EL3	GO:0005856	cytoskeleton	0	0	0	0	0	0	0
Q70EL4	GO:0004843	cysteine-type deubiquitinase activity	0	1	0	0	0	0	0
Q70EL4	GO:0008233	peptidase activity	0	0	0	0	0	0	0
Q70EL4	GO:0008234	cysteine-type peptidase activity	0	1	0	0	0	0	0
Q70EL4	GO:0019785	isg15-specific peptidase activity	0	0	0	0	0	0	0
Q70EL4	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q70EL4	GO:0016579	protein deubiquitination	0	0	0	0	0	0	0
Q70EL4	GO:0019985	translesion synthesis	0	0	0	0	0	0	0
Q70EL4	GO:0005654	nucleoplasm	0	0	0	0	0	0	0
Q76LX8	GO:0004175	endopeptidase activity	0	0	0	0	0	0	0
Q76LX8	GO:0004222	metalloendopeptidase activity	0	0	0	1	0	0	0
Q76LX8	GO:0005178	integrin binding	0	0	0	0	0	0	0
Q76LX8	GO:0005509	calcium ion binding	0	0	0	0	0	0	0
Q76LX8	GO:0005515	protein binding	0	0	0	0	0	0	0
Q76LX8	GO:0008233	peptidase activity	0	0	0	0	0	0	0
Q76LX8	GO:0008237	metallopeptidase activity	0	0	0	1	0	0	0
Q76LX8	GO:0008270	zinc ion binding	0	0	0	0	0	0	0
Q76LX8	GO:0046872	metal ion binding	0	0	0	0	0	0	0
Q76LX8	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q76LX8	GO:0007160	cell-matrix adhesion	0	0	0	0	0	0	0
Q76LX8	GO:0007229	integrin-mediated signaling pathway	0	0	0	0	0	0	0
Q76LX8	GO:0007596	blood coagulation	0	0	0	0	0	0	0
Q76LX8	GO:0009100	glycoprotein metabolic process	0	0	0	0	0	0	0
Q76LX8	GO:0009636	response to toxic substance	0	0	0	0	0	0	0
Q76LX8	GO:0014075	response to amine	0	0	0	0	0	0	0
Q76LX8	GO:0016485	protein processing	0	0	0	0	0	0	0
Q76LX8	GO:0030163	protein catabolic process	0	0	0	0	0	0	0
Q76LX8	GO:0030168	platelet activation	0	0	0	0	0	0	0
Q76LX8	GO:0030198	extracellular matrix organization	0	0	0	0	0	0	0
Q76LX8	GO:0034341	response to type ii interferon	0	0	0	0	0	0	0
Q76LX8	GO:0034612	response to tumor necrosis factor	0	0	0	0	0	0	0
Q76LX8	GO:0035864	response to potassium ion	0	0	0	0	0	0	0
Q76LX8	GO:0043171	peptide catabolic process	0	0	0	0	0	0	0
Q76LX8	GO:0070670	response to interleukin-4	0	0	0	0	0	0	0
Q76LX8	GO:0071222	cellular response to lipopolysaccharide	0	0	0	0	0	0	0
Q76LX8	GO:0071346	cellular response to type ii interferon	0	0	0	0	0	0	0
Q76LX8	GO:0071353	cellular response to interleukin-4	0	0	0	0	0	0	0
Q76LX8	GO:0071356	cellular response to tumor necrosis factor	0	0	0	0	0	0	0
Q76LX8	GO:0031012	extracellular matrix	0	0	0	0	0	0	0
Q76LX8	GO:0005576	extracellular region	0	0	0	0	0	0	0
Q76LX8	GO:0005615	extracellular space	0	0	0	0	0	0	0
Q76LX8	GO:0005788	endoplasmic reticulum lumen	0	0	0	0	0	0	0
Q76LX8	GO:0009986	cell surface	0	0	0	0	0	0	0
Q7L266	GO:0003948	n4-(beta-n-acetylglucosaminyl)-l-asparaginase activity	0	0	0	0	0	0	0
Q7L266	GO:0004067	asparaginase activity	0	0	0	0	0	0	0
Q7L266	GO:0008233	peptidase activity	0	0	0	0	0	0	0
Q7L266	GO:0008798	beta-aspartyl-peptidase activity	0	0	0	0	0	0	0
Q7L266	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q7L266	GO:0033345	asparagine catabolic process via l-aspartate	0	0	0	0	1	0	0
Q7L266	GO:0005737	cytoplasm	0	0	0	0	0	0	0
Q7L266	GO:0001917	photoreceptor inner segment	0	0	0	0	0	0	0
Q7L266	GO:0005634	nucleus	0	0	0	0	0	0	0
Q7L266	GO:0005829	cytosol	0	0	0	0	0	0	0
Q7L5N1	GO:0008233	peptidase activity	0	0	0	0	0	0	0
Q7L5N1	GO:0140492	metal-dependent deubiquitinase activity	0	0	0	0	0	0	0
Q7L5N1	GO:0005515	protein binding	0	0	0	0	0	0	0
Q7L5N1	GO:0000338	protein deneddylation	0	0	0	0	0	0	0
Q7L5N1	GO:0045116	protein neddylation	0	0	0	0	0	0	0
Q7L5N1	GO:2000434	regulation of protein neddylation	0	0	0	0	0	0	0
Q7L5N1	GO:0005634	nucleus	0	0	0	0	0	0	0
Q7L5N1	GO:0005654	nucleoplasm	0	0	0	0	0	0	0
Q7L5N1	GO:0005737	cytoplasm	0	0	0	0	0	0	0
Q7L5N1	GO:0005829	cytosol	0	0	0	0	0	0	0
Q7L5N1	GO:0048471	perinuclear region of cytoplasm	0	0	0	0	0	0	0
Q7L5N1	GO:0008180	cop9 signalosome	0	0	0	0	0	0	0
Q7L8A9	GO:0001525	angiogenesis	0	0	0	0	0	0	0
Q7L8A9	GO:0001937	negative regulation of endothelial cell proliferation	0	0	0	0	0	0	0
Q7L8A9	GO:0009611	response to wounding	0	0	0	0	0	0	0
Q7L8A9	GO:0016525	negative regulation of angiogenesis	0	0	0	0	0	0	0
Q7L8A9	GO:1901491	negative regulation of lymphangiogenesis	0	0	0	0	0	0	0
Q7L8A9	GO:2000772	regulation of cellular senescence	0	0	0	0	0	0	0
Q7L8A9	GO:0003779	actin binding	0	0	0	0	0	0	0
Q7L8A9	GO:0004180	carboxypeptidase activity	0	0	0	0	0	0	0
Q7L8A9	GO:0004181	metallocarboxypeptidase activity	0	0	0	1	0	0	0
Q7L8A9	GO:0005515	protein binding	0	0	0	0	0	0	0
Q7L8A9	GO:0106423	tubulin-tyrosine carboxypeptidase	0	0	0	0	0	0	0
Q7L8A9	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q7L8A9	GO:0043537	negative regulation of blood vessel endothelial cell migration	0	0	0	0	0	0	0
Q7L8A9	GO:0045765	regulation of angiogenesis	0	0	0	0	0	0	0
Q7L8A9	GO:0051726	regulation of cell cycle	0	0	0	0	0	0	0
Q7L8A9	GO:0060674	placenta blood vessel development	0	0	0	0	0	0	0
Q7L8A9	GO:0060716	labyrinthine layer blood vessel development	0	0	0	0	0	0	0
Q7L8A9	GO:0005737	cytoplasm	0	0	0	0	0	0	0
Q7L8A9	GO:0005576	extracellular region	0	0	0	0	0	0	0
Q7L8A9	GO:0005615	extracellular space	0	0	0	0	0	0	0
Q7L8A9	GO:0005783	endoplasmic reticulum	0	0	0	0	0	0	0
Q7L8A9	GO:0045177	apical part of cell	0	0	0	0	0	0	0
Q7L8S5	GO:0004843	cysteine-type deubiquitinase activity	0	1	0	0	0	0	0
Q7L8S5	GO:0005515	protein binding	0	0	0	0	0	0	0
Q7L8S5	GO:0008234	cysteine-type peptidase activity	0	1	0	0	0	0	0
Q7L8S5	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q7L8S5	GO:0016579	protein deubiquitination	0	0	0	0	0	0	0
Q7L8S5	GO:0035523	protein k29-linked deubiquitination	0	0	0	0	0	0	0
Q7L8S5	GO:0035871	protein k11-linked deubiquitination	0	0	0	0	0	0	0
Q7L8S5	GO:1990167	protein k27-linked deubiquitination	0	0	0	0	0	0	0
Q7L8S5	GO:1990168	protein k33-linked deubiquitination	0	0	0	0	0	0	0
Q7RTY3	GO:0004252	serine-type endopeptidase activity	0	0	0	0	0	1	0
Q7RTY3	GO:0008236	serine-type peptidase activity	0	0	0	0	0	1	0
Q7RTY3	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q7RTY3	GO:0005615	extracellular space	0	0	0	0	0	0	0
Q7RTY5	GO:0004252	serine-type endopeptidase activity	0	0	0	0	0	1	0
Q7RTY5	GO:0005515	protein binding	0	0	0	0	0	0	0
Q7RTY5	GO:0008236	serine-type peptidase activity	0	0	0	0	0	1	0
Q7RTY5	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q7RTY5	GO:0005615	extracellular space	0	0	0	0	0	0	0
Q7RTY5	GO:0005576	extracellular region	0	0	0	0	0	0	0
Q7RTY7	GO:0004252	serine-type endopeptidase activity	0	0	0	0	0	1	0
Q7RTY7	GO:0008236	serine-type peptidase activity	0	0	0	0	0	1	0
Q7RTY7	GO:0046872	metal ion binding	0	0	0	0	0	0	0
Q7RTY7	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q7RTY7	GO:0005576	extracellular region	0	0	0	0	0	0	0
Q7RTY8	GO:0004252	serine-type endopeptidase activity	0	0	0	0	0	1	0
Q7RTY8	GO:0008236	serine-type peptidase activity	0	0	0	0	0	1	0
Q7RTY8	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q7RTY8	GO:0005886	plasma membrane	0	0	0	0	0	0	0
Q7RTY9	GO:0004252	serine-type endopeptidase activity	0	0	0	0	0	1	0
Q7RTY9	GO:0008236	serine-type peptidase activity	0	0	0	0	0	1	0
Q7RTY9	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q7RTY9	GO:0005576	extracellular region	0	0	0	0	0	0	0
Q7RTY9	GO:0005886	plasma membrane	0	0	0	0	0	0	0
Q7RTY9	GO:0043229	intracellular organelle	0	0	0	0	0	0	0
Q7RTY9	GO:0098552	side of membrane	0	0	0	0	0	0	0
Q7RTZ1	GO:0004252	serine-type endopeptidase activity	0	0	0	0	0	1	0
Q7RTZ1	GO:0008236	serine-type peptidase activity	0	0	0	0	0	1	0
Q7RTZ1	GO:0046872	metal ion binding	0	0	0	0	0	0	0
Q7RTZ1	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q7RTZ1	GO:0009566	fertilization	0	0	0	0	0	0	0
Q7RTZ1	GO:0005576	extracellular region	0	0	0	0	0	0	0
Q7RTZ2	GO:0004843	cysteine-type deubiquitinase activity	0	1	0	0	0	0	0
Q7RTZ2	GO:0008234	cysteine-type peptidase activity	0	1	0	0	0	0	0
Q7RTZ2	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q7RTZ2	GO:0006915	apoptotic process	0	0	0	0	0	0	0
Q7RTZ2	GO:0016579	protein deubiquitination	0	0	0	0	0	0	0
Q7RTZ2	GO:0031647	regulation of protein stability	0	0	0	0	0	0	0
Q7RTZ2	GO:0042981	regulation of apoptotic process	0	0	0	0	0	0	0
Q7RTZ2	GO:0005634	nucleus	0	0	0	0	0	0	0
Q7RTZ2	GO:0005829	cytosol	0	0	0	0	0	0	0
Q7RTZ2	GO:0005783	endoplasmic reticulum	0	0	0	0	0	0	0
Q7Z2K6	GO:0030968	endoplasmic reticulum unfolded protein response	0	0	0	0	0	0	0
Q7Z2K6	GO:0005515	protein binding	0	0	0	0	0	0	0
Q7Z2K6	GO:0008235	metalloexopeptidase activity	0	0	0	1	0	0	0
Q7Z2K6	GO:0008237	metallopeptidase activity	0	0	0	1	0	0	0
Q7Z2K6	GO:0046872	metal ion binding	0	0	0	0	0	0	0
Q7Z2K6	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q7Z2K6	GO:0034599	cellular response to oxidative stress	0	0	0	0	0	0	0
Q7Z2K6	GO:0005783	endoplasmic reticulum	0	0	0	0	0	0	0
Q7Z2K6	GO:0005789	endoplasmic reticulum membrane	0	0	0	0	0	0	0
Q7Z2K6	GO:0016020	membrane	0	0	0	0	0	0	0
Q7Z410	GO:0004252	serine-type endopeptidase activity	0	0	0	0	0	1	0
Q7Z410	GO:0008236	serine-type peptidase activity	0	0	0	0	0	1	0
Q7Z410	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q7Z410	GO:0005886	plasma membrane	0	0	0	0	0	0	0
Q7Z5A4	GO:0004252	serine-type endopeptidase activity	0	0	0	0	0	1	0
Q7Z5A4	GO:0008236	serine-type peptidase activity	0	0	0	0	0	1	0
Q7Z5A4	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q7Z5A4	GO:0007283	spermatogenesis	0	0	0	0	0	0	0
Q7Z5A4	GO:0030154	cell differentiation	0	0	0	0	0	0	0
Q7Z5A4	GO:0005615	extracellular space	0	0	0	0	0	0	0
Q7Z5A4	GO:0005737	cytoplasm	0	0	0	0	0	0	0
Q7Z5A4	GO:0005886	plasma membrane	0	0	0	0	0	0	0
Q7Z5A4	GO:0098552	side of membrane	0	0	0	0	0	0	0
Q86SQ4	GO:0004175	endopeptidase activity	0	0	0	0	0	0	0
Q86SQ4	GO:0004930	g protein-coupled receptor activity	0	0	0	0	0	0	0
Q86SQ4	GO:0005518	collagen binding	0	0	0	0	0	0	0
Q86SQ4	GO:0043236	laminin binding	0	0	0	0	0	0	0
Q86SQ4	GO:0050840	extracellular matrix binding	0	0	0	0	0	0	0
Q86SQ4	GO:0007166	cell surface receptor signaling pathway	0	0	0	0	0	0	0
Q86SQ4	GO:0007186	g protein-coupled receptor signaling pathway	0	0	0	0	0	0	0
Q86SQ4	GO:0007188	adenylate cyclase-modulating g protein-coupled receptor signaling pathway	0	0	0	0	0	0	0
Q86SQ4	GO:0007189	adenylate cyclase-activating g protein-coupled receptor signaling pathway	0	0	0	0	0	0	0
Q86SQ4	GO:0007399	nervous system development	0	0	0	0	0	0	0
Q86SQ4	GO:0014037	schwann cell differentiation	0	0	0	0	0	0	0
Q86SQ4	GO:0022011	myelination in peripheral nervous system	0	0	0	0	0	0	0
Q86SQ4	GO:0042552	myelination	0	0	0	0	0	0	0
Q86SQ4	GO:0060347	heart trabecula formation	0	0	0	0	0	0	0
Q86SQ4	GO:0005886	plasma membrane	0	0	0	0	0	0	0
Q86SQ4	GO:0005737	cytoplasm	0	0	0	0	0	0	0
Q86SQ4	GO:0005789	endoplasmic reticulum membrane	0	0	0	0	0	0	0
Q86SQ4	GO:0009986	cell surface	0	0	0	0	0	0	0
Q86SQ4	GO:0016020	membrane	0	0	0	0	0	0	0
Q86T26	GO:0004252	serine-type endopeptidase activity	0	0	0	0	0	1	0
Q86T26	GO:0008236	serine-type peptidase activity	0	0	0	0	0	1	0
Q86T26	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q86T26	GO:0005886	plasma membrane	0	0	0	0	0	0	0
Q86T26	GO:0005576	extracellular region	0	0	0	0	0	0	0
Q86T26	GO:0070062	extracellular exosome	0	0	0	0	0	0	0
Q86T82	GO:0004197	cysteine-type endopeptidase activity	0	1	0	0	0	0	0
Q86T82	GO:0004843	cysteine-type deubiquitinase activity	0	1	0	0	0	0	0
Q86T82	GO:0005515	protein binding	0	0	0	0	0	0	0
Q86T82	GO:0008233	peptidase activity	0	0	0	0	0	0	0
Q86T82	GO:0008234	cysteine-type peptidase activity	0	1	0	0	0	0	0
Q86T82	GO:0019901	protein kinase binding	0	0	0	0	0	0	0
Q86T82	GO:0000082	g1/s transition of mitotic cell cycle	0	0	0	0	0	0	0
Q86T82	GO:0006275	regulation of dna replication	0	0	0	0	0	0	0
Q86T82	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q86T82	GO:0016579	protein deubiquitination	0	0	0	0	0	0	0
Q86T82	GO:0031647	regulation of protein stability	0	0	0	0	0	0	0
Q86T82	GO:0035871	protein k11-linked deubiquitination	0	0	0	0	0	0	0
Q86T82	GO:0051301	cell division	0	0	0	0	0	0	0
Q86T82	GO:0071108	protein k48-linked deubiquitination	0	0	0	0	0	0	0
Q86T82	GO:0005634	nucleus	0	0	0	0	0	0	0
Q86T82	GO:0005829	cytosol	0	0	0	0	0	0	0
Q86T82	GO:0005654	nucleoplasm	0	0	0	0	0	0	0
Q86T82	GO:0005694	chromosome	0	0	0	0	0	0	0
Q86TH1	GO:0004222	metalloendopeptidase activity	0	0	0	1	0	0	0
Q86TH1	GO:0005515	protein binding	0	0	0	0	0	0	0
Q86TH1	GO:0050436	microfibril binding	0	0	0	0	0	0	0
Q86TH1	GO:0030198	extracellular matrix organization	0	0	0	0	0	0	0
Q86TH1	GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	0	0	0	0	0	0	0
Q86TH1	GO:0060481	lobar bronchus epithelium development	0	0	0	0	0	0	0
Q86TH1	GO:0031012	extracellular matrix	0	0	0	0	0	0	0
Q86TH1	GO:0005576	extracellular region	0	0	0	0	0	0	0
Q86TI2	GO:0070269	pyroptotic inflammatory response	0	0	0	0	0	0	0
Q86TI2	GO:0004177	aminopeptidase activity	0	0	0	0	0	0	0
Q86TI2	GO:0005515	protein binding	0	0	0	0	0	0	0
Q86TI2	GO:0008236	serine-type peptidase activity	0	0	0	0	0	1	0
Q86TI2	GO:0008239	dipeptidyl-peptidase activity	0	0	0	0	0	0	0
Q86TI2	GO:0042802	identical protein binding	0	0	0	0	0	0	0
Q86TI2	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q86TI2	GO:0043069	negative regulation of programmed cell death	0	0	0	0	0	0	0
Q86TI2	GO:0005829	cytosol	0	0	0	0	0	0	0
Q86TI2	GO:0005634	nucleus	0	0	0	0	0	0	0
Q86TI2	GO:0005737	cytoplasm	0	0	0	0	0	0	0
Q86TI2	GO:0005874	microtubule	0	0	0	0	0	0	0
Q86TI2	GO:0031252	cell leading edge	0	0	0	0	0	0	0
Q86TL0	GO:0004197	cysteine-type endopeptidase activity	0	1	0	0	0	0	0
Q86TL0	GO:0008234	cysteine-type peptidase activity	0	1	0	0	0	0	0
Q86TL0	GO:0019786	protein-phosphatidylethanolamide deconjugating activity	0	0	0	0	0	0	0
Q86TL0	GO:0000045	autophagosome assembly	0	0	0	0	0	0	0
Q86TL0	GO:0000423	mitophagy	0	0	0	0	0	0	0
Q86TL0	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q86TL0	GO:0006914	autophagy	0	0	0	0	0	0	0
Q86TL0	GO:0006915	apoptotic process	0	0	0	0	0	0	0
Q86TL0	GO:0015031	protein transport	0	0	0	0	0	0	0
Q86TL0	GO:0016485	protein processing	0	0	0	0	0	0	0
Q86TL0	GO:0034497	protein localization to phagophore assembly site	0	0	0	0	0	0	0
Q86TL0	GO:0034727	piecemeal microautophagy of the nucleus	0	0	0	0	0	0	0
Q86TL0	GO:0035973	aggrephagy	0	0	0	0	0	0	0
Q86TL0	GO:0051697	protein delipidation	0	0	0	0	0	0	0
Q86TL0	GO:0005737	cytoplasm	0	0	0	0	0	0	0
Q86TL0	GO:0005654	nucleoplasm	0	0	0	0	0	0	0
Q86TL0	GO:0005739	mitochondrion	0	0	0	0	0	0	0
Q86TL0	GO:0005759	mitochondrial matrix	0	0	0	0	0	0	0
Q86UV5	GO:0004197	cysteine-type endopeptidase activity	0	1	0	0	0	0	0
Q86UV5	GO:0004843	cysteine-type deubiquitinase activity	0	1	0	0	0	0	0
Q86UV5	GO:0005515	protein binding	0	0	0	0	0	0	0
Q86UV5	GO:0008234	cysteine-type peptidase activity	0	1	0	0	0	0	0
Q86UV5	GO:0101005	deubiquitinase activity	0	0	0	0	0	0	0
Q86UV5	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q86UV5	GO:0016579	protein deubiquitination	0	0	0	0	0	0	0
Q86UV5	GO:0031647	regulation of protein stability	0	0	0	0	0	0	0
Q86UV5	GO:0005634	nucleus	0	0	0	0	0	0	0
Q86UV5	GO:0005829	cytosol	0	0	0	0	0	0	0
Q86UV5	GO:0005654	nucleoplasm	0	0	0	0	0	0	0
Q86UV5	GO:0005737	cytoplasm	0	0	0	0	0	0	0
Q86UV5	GO:0005739	mitochondrion	0	0	0	0	0	0	0
Q86UV5	GO:0005929	cilium	0	0	0	0	0	0	0
Q86UV5	GO:0042995	cell projection	0	0	0	0	0	0	0
Q86V25	GO:0001938	positive regulation of endothelial cell proliferation	0	0	0	0	0	0	0
Q86V25	GO:0045766	positive regulation of angiogenesis	0	0	0	0	0	0	0
Q86V25	GO:0140253	cell-cell fusion	0	0	0	0	0	0	0
Q86V25	GO:0003779	actin binding	0	0	0	0	0	0	0
Q86V25	GO:0004180	carboxypeptidase activity	0	0	0	0	0	0	0
Q86V25	GO:0004181	metallocarboxypeptidase activity	0	0	0	1	0	0	0
Q86V25	GO:0005515	protein binding	0	0	0	0	0	0	0
Q86V25	GO:0008017	microtubule binding	0	0	0	0	0	0	0
Q86V25	GO:0106423	tubulin-tyrosine carboxypeptidase	0	0	0	0	0	0	0
Q86V25	GO:0000768	syncytium formation by plasma membrane fusion	0	0	0	0	0	0	0
Q86V25	GO:0006508	proteolysis	0	0	0	0	0	0	0
Q86V25	GO:0045765	regulation of angiogenesis	0	0	0	0	0	0	0
Q86V25	GO:0060674	placenta blood vessel development	0	0	0	0	0	0	0
Q86V25	GO:0060711	labyrinthine layer development	0	0	0	0	0	0	0
Q86V25	GO:0060716	labyrinthine layer blood vessel development	0	0	0	0	0	0	0
Q86V25	GO:0061564	axon development	0	0	0	0	0	0	0
Q86V25	GO:0005737	cytoplasm	0	0	0	0	0	0	0
